id_analisis,nombre,codigo,descripcion,precio,unidad_min,tiempo,pais_id,acreditacion
415,FIBRA DIETƒTICA NOM,MX-FQ008,6-SSA1-1994,3651.38,,0-60 días,México,False
416,"AFLATOXINAS TOTALES (B1,G1,B2,G2) NOM",MX-FQ009,7-SSA1-2008,2306.85,,0-60 días,México,False
417,VOMITOXINAS ELISA VERATO,MX-FQ010,MITOXINAS ELISA VERATOX,2675.4,,0-60 días,México,False
418,çCIDO FîLICO VITA FAS,MX-FQ011,IDO FîLICO VITA FAST,2701.34,,0-60 días,México,False
419,çCIDO FîLICO VITA FAS,MX-FQ012,IDO FîLICO VITA FAST,1329.51,,0-60 días,México,False
420,CLORUROS (COMO NACL) NOM,MX-FQ013,6-SSA1-1994,559.65,,0-60 días,México,False
421,CROMATOGRAFêA DE GRASAS NMX,MX-FQ014,490-NORMEX-1999,1651.65,,0-60 días,México,False
422,COLESTEROL NOM,MX-FQ015,6-SSA1-1994,1897.35,,0-60 días,México,False
423,CARBOHIDRATOS POR CçLCUL,MX-FQ016,RBOHIDRATOS POR CçLCULO,0,,0-60 días,México,False
424,CALORêAS POR CçLCUL,MX-FQ017,LORêAS POR CçLCULO,0,,0-60 días,México,False
425,SîLIDOS TOTALES NMX,MX-FQ018,103-NORMEX-2009,395.85,,0-60 días,México,False
426,PH NMX,MX-FQ019,317-NORMEX-2013,409.5,,0-60 días,México,False
427,ACIDEZ (COMO çCIDO LçCTICO) NOM,MX-FQ020,5-SCFI-2012 APƒNDICE NORMATIVO A. PARTE 8.3,702.98,,0-60 días,México,False
428,DENSIDAD NMX,MX-FQ021,424-1982,436.8,,0-60 días,México,False
429,ACTIVIDAD ACUOSA (AW) NMX,MX-FQ022,621-NORMEX-2008,586.95,,0-60 días,México,False
430,DUREZA DE AGUA (COMO CACO3) NMX,MX-FQ023,#ÀNOMBRE?,716.63,,0-60 días,México,False
431,CLORO RESIDUAL KIT COMERCIA,MX-FQ024,ORO RESIDUAL KIT COMERCIAL,204.75,,0-60 días,México,False
432,PERîXIDOS NMX,MX-FQ025,4-NORMEX-2004,685.23,,0-60 días,México,False
433,NITRATOS NOM,MX-FQ026,2-SSA1-1994,525.53,,0-60 días,México,False
434,CALCIO AOAC (2000) MET 985.3,MX-FQ027,LCIO AOAC (2000) MET 985.35,569.21,,0-60 días,México,False
435,"MULTIRESIDUAL DE PLAGUICIDAS (ORGANOCLORADOS, ORGANOFOSFORADOS, ORGANONITROGENADOS Y CARBAMATOS",MX-FQ028,"LTIRESIDUAL DE PLAGUICIDAS (ORGANOCLORADOS, ORGANOFOSFORADOS, ORGANONITROGENADOS Y CARBAMATOS)",3651.38,,0-60 días,México,False
436,ANçLISIS MICROBIOLîGICOS Y FISICOQUêMICOS EN MUESTRAS DE AGUA MATERIA PRIMA NOM,MX-FQ029,7-SSA1-1994,3950,,0-60 días,México,False
437,ANçLISIS DE MATERIA EXTRA„,MX-FQ030,çLISIS DE MATERIA EXTRA„A,1274,,0-60 días,México,False
438,GRADOS BRI,MX-FQ031,ADOS BRIX,380,,0-60 días,México,False
439,DETERMINACIîN DE VAINILLINA,MX-FQ032,TERMINACIîN DE VAINILLINA,3750,500,0-60 días,México,False
440,BACTERIAS MESOFêLICAS AEROBIAS (UFC) NOM,MX-MICRO001,2-SSA1-1994-- Q-- TAT 3-4,345.35,,3-4 días,México,False
441,BACTERIAS MESOFêLICAS AEROBIAS (UFC) AOAC 990.12,MX-MICRO002,AT 3-4,555.56,,3-4 días,México,False
442,COLIFORMES TOTALES (UFC) NOM,MX-MICRO003,3-SSA1-1994--Q--TAT 2-3,330.33,,2-3 días,México,True
443,COLIFORMES TOTALES (UFC) AOAC 991.14,MX-MICRO004,Q-- TAT 2-3,555.56,,2-3 días,México,False
444,COLIFORMES FECALES (UFC) AFNOR 3M 01/2,MX-MICRO005,/89 C--Q-- TAT 2-3,555.56,,2-3 días,México,True
445,MOHOS Y LEVADURAS (UFC) NOM,MX-MICRO006,1-SSA1-1994--Q-- TAT 6-7,390.39,,6-7 días,México,True
446,COLIFORMES TOTALES (NMP) NOM,MX-MICRO007,0-SSA1-2014 APƒNDICE H--Q-- TAT 2-3,300.3,,2-3 días,México,True
447,COLIFORMES FECALES  (NMP) NOM,MX-MICRO008,0-SSA1-2014 APƒNDICE H--Q-- TAT 2-3,300.3,,2-3 días,México,True
448,E. COLI (NMP) NOM,MX-MICRO009,0-SSA1-2014 APƒNDICE H--Q--3-12,330.33,,3-12 días,México,True
449,E. COLI (UFC) AOAC 991.14,MX-MICRO010,-- TAT 3-4,555.56,,3-4 días,México,False
450,ENTEROBACTERIAS (UFC) NSM,MX-MICRO011,23 03.05.05-- TAT 2-3,330.33,,2-3 días,México,False
451,BACTERIAS çCIDO LçCTICAS (UFC) AOAC PTM 041701,MX-MICRO012,TAT 5,675.68,,5-5 días,México,False
452,BACILLUS CERERUS AOAC (2000) MET 980.31,MX-MICRO013,TAT 10,750.75,,10-10 días,México,False
453,CLOSTRIDIUM PERFINGENS AOAC (2000) MET 976.30,MX-MICRO014,AT 10,750.75,,10-10 días,México,False
454,ENTEROTOXINA ESTAFILOCîCICA NOM,MX-MICRO015,3-SSA1-2010-- TAT 30,2047.5,,30-30 días,México,False
455,SALMONELLA SPP (25 G O SUPERFICIE) NOM,MX-MICRO016,0-SSA1-2014 APƒNDICE A- TAT 5-9,1006.01,1006.01,5-9 días,México,False
456,SALMONELLA SPP (125 G O SUPERFICIE) NOM,MX-MICRO017,0-SSA1-2014 APƒNDICE A,1217.58,,0-60 días,México,False
457,SALMONELLA SPP (375 G ) NOM,MX-MICRO018,0-SSA1-2014 APƒNDICE A,1501.5,,0-60 días,México,False
458,SALMONELLA SPP (750 G O SUPERFICIE) NOM,MX-MICRO019,0-SSA1-2014 APƒNDICE A,2612.5,,0-60 días,México,False
459,SALMONELLA SPP (25 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY,MX-MICRO020,LMONELLA SPP (25 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY),1343.16,,0-60 días,México,False
460,SALMONELLA SPP (125 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY,MX-MICRO021,LMONELLA SPP (125 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY),1501.5,,0-60 días,México,False
461,SALMONELLA SPP (375 G) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY) TAT 4,MX-MICRO022,,1774.5,,0-60 días,México,False
462,SALMONELLA SPP (750 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY,MX-MICRO023,LMONELLA SPP (750 G O SUPERFICIE) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY),3087.5,,0-60 días,México,False
515,ENVIO INTERNACIONAL,OTROS003,VIO INTERNACIONAL,2035,,0-60 días,IFC,False
463,SALMONELLA SPP (25 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.0,MX-MICRO024,LMONELLA SPP (25 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.02,1543.75,,0-60 días,México,False
464,SALMONELLA SPP (125 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.0,MX-MICRO025,LMONELLA SPP (125 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.02,1870,,0-60 días,México,False
465,SALMONELLA SPP (375 G ) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.02 TAT 4,MX-MICRO026,,1947.5,,0-60 días,México,False
466,SALMONELLA SPP (750 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.0,MX-MICRO027,LMONELLA SPP (750 G O SUPERFICIE) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.02,3895,,0-60 días,México,False
467,SALMONELLA SPP (375 G O SUPERFICIE) FDA BAM CAPITULO 5,MX-MICRO028,AT 5-9,1414.14,,5-9 días,México,False
468,LISTERIA MONOCYTOGENES (25 G O SUPERFICIE) NOM,MX-MICRO029,0-SSA1-1994 APƒNDICE C,1597.05,,0-60 días,México,False
469,LISTERIA MONOCYTOGENES (125 G) NOM,MX-MICRO030,0-SSA1-1994 APƒNDICE C,3003,,0-60 días,México,False
470,LISTERIA MONOCYTOGENES (375 G O SUPERFICIE) NOM,MX-MICRO031,0-SSA1-1994 APƒNDICE C,4641,,0-60 días,México,False
471,LISTERIA MONOCYTOGENES 750 G O SUPERFICIE) NOM,MX-MICRO032,0-SSA1-1994 APƒNDICE C,8075,,0-60 días,México,False
472,LISTERIA SPP (25 G O SUPERFICIE) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY),MX-MICRO033,AT 3-9,1392.3,,3-9 días,México,False
473,LISTERIA SPP (125 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY,MX-MICRO034,STERIA SPP (125 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY),1995,,0-60 días,México,False
474,LISTERIA SPP (375 G O SUPERFICIE) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY,MX-MICRO035,STERIA SPP (375 G O SUPERFICIE) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY),3132.68,,0-60 días,México,False
475,STAPHYLOCOCCUS AUREUS NOM,MX-MICRO036,0-SSA1-2014 APƒNDICE B-- TAT 3-6,1055.15,,3-6 días,México,False
476,E. COLI O 157:H7 (25 G O SUPERFICIE) VALIDACIîN AFNOR BIO 12/2505/09 VIDAS UP,MX-MICRO037,--TAT 2-6,1171.17,,2-6 días,México,False
477,E. COLI O 157:H7 (125 G O SUPERFICIE) VALIDACIîN AFNOR BIO 12/2505/09 VIDAS UP,MX-MICRO038,--TAT 2-6,1681.68,,2-6 días,México,False
478,E. COLI O 157:H7 (375 G O SUPERFICIE) VALIDACIîN AFNOR BIO 12/2505/09 VIDAS UP,MX-MICRO039,#ÀNOMBRE?,1771.77,,2-6 días,México,False
479,E. COLI O 157:H7 (25 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 031002,MX-MICRO040,AT 2-6,1876.88,,2-6 días,México,False
480,E. COLI O 157:H7 (125 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 031002,MX-MICRO041,AT 2-6,2013.38,,2-6 días,México,False
481,E. COLI O 157:H7 (375 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 031002,MX-MICRO042,TAT 2-6,2144.42,,2-6 días,México,False
482,E. COLI STEC (PRODUCTORA DE TOXINA SHIGA) (25 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 091301,MX-MICRO043,T 1-9,2702.7,,1-9 días,México,False
483,E. COLI STEC (PRODUCTORA DE TOXINA SHIGA) (125 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 091301,MX-MICRO044,AT 1-9,2770.95,,1-9 días,México,False
484,E. COLI STEC (PRODUCTORA DE TOXINA SHIGA) (375 G O SUPERFICIE) PCR TIEMPO REAL AOAC RI 091301,MX-MICRO045,T 1-9,3043.95,,1-9 días,México,False
485,E. COLI,MX-MICRO046,PA METHOD 1604 (FILTRACIîN POR MEMBRANA)--Q--TAT 2-3,440,,2-3 días,México,True
486,COLIFORMES TOTALES,MX-MICRO047,EPA METHOD 1604 (FILTRACION POR MEMBRANA)--Q--TAT 2-3,440,,2-3 días,México,True
487,COLIFORMES FECALES,MX-MICRO048,"OM-181-SSA1-1998, APENDICE B (FILTRACION POR MEMBRANA)--Q--TAT 2-5",999.9,,2-5 días,México,True
488,PAQUETE E. COLI + COLIFORMES TOTALES,MX-MICRO049,PA METHOD 1604 (FILTRACION POR MEMBRANA)-- TAT 2-3,612.5,,2-3 días,México,False
489,PAQUETE E. COLI+ COLIFORMES FECALES + COLIFORMES TOTALES  (FILTRACION POR MEMBRANA) (NOM,MX-MICRO050,1-SSA1-1998 + EPA METHOD 1604 ),1650,,0-60 días,México,False
490,MONITOREO AMBIENTAL MESOFêLICOS EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD,MX-MICRO051,NITOREO AMBIENTAL MESOFêLICOS EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD.,259.35,,0-60 días,México,False
491,MONITOREO AMBIENTAL MOHOS Y LEVADURAS EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD,MX-MICRO052,NITOREO AMBIENTAL MOHOS Y LEVADURAS EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD.,341.25,,0-60 días,México,False
492,MONITOREO DE COLIFORMES TOTALES EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD,MX-MICRO053,NITOREO DE COLIFORMES TOTALES EXPOSICIîN EN PLACA 15 MIN. SEDIMENTACIîN NATURAL POR GRAVEDAD.,259.35,,0-60 días,México,False
493,RETO MICROBIANO NMX,MX-MICRO054,-040 VERIFICACIîN DE LA EFECTIVIDAD DE UN SANITIZANTE E. COLI ATCC 25922,3303.3,,0-60 días,México,False
494,RETO MICROBIANO NMX,MX-MICRO055,-040 VERIFICACIîN DE LA EFECTIVIDAD DE UN SANITIZANTE STAPHYLOCOCCUS AUREUS ATCC 6538,3303.3,,0-60 días,México,False
495,"ANçLISIS COMPLETO DE AGUA, SEGòN NOM",MX-MICRO056,7-SSA1-1994 MODIFICADA TAT 30-32,16000,,30-32 días,México,False
496,LISTERIA MONOCYTOGENES,MX-MICRO057,OAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY),977.5,,0-60 días,México,False
497,Coliformes totales y E. coli EPA 160,MX-MICRO058,liformes totales y E. coli EPA 1604,554.4,,0-60 días,México,False
498,"Coliformes totales, fecales y E. coli (NOM 181 + EPA 1604)",MX-MICRO059,"liformes totales, fecales y E. coli (NOM 181 + EPA 1604)",1494,,0-60 días,México,False
499,SHIGELLA SPP/25G,MX-MICRO060,IGELLA SPP/25G,800,,0-60 días,México,False
500,SALMONELLA SPP (250 G ) AOAC OFFICIAL METHOD 996.08 (VIDAS ASSAY),MX-MICRO061,T 4-10,2612.5,,4-10 días,México,False
501,SALMONELLA SPP (250 G) ) PCR TIEMPO REAL AOAC OFFICIAL METHOD 2013.02,MX-MICRO062,AT 4-10,3740,,4-10 días,México,False
502,LISTERIA MONOCYTOGENES (25 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY) TAT 9,MX-MICRO063,,1211.25,,0-60 días,México,False
503,LISTERIA MONOCYTOGENES (125 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY)TAT 9,MX-MICRO064,,1722.5,,0-60 días,México,False
504,LISTERIA MONOCYTOGENES (250 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY) TAT 9,MX-MICRO065,,2498.6,,0-60 días,México,False
505,LISTERIA MONOCYTOGENES (375 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY) TAT 9,MX-MICRO066,,2725,,0-60 días,México,False
506,LISTERIA SPP (250 G) AOAC OFFICIAL METHOD 2004.06 (VIDAS ASSAY) TAT 9,MX-MICRO067,,2498.6,,0-60 días,México,False
507,DBO5 (DEMANDA BIOQUIMICA DE OXIGENO),MX-MICRO068,X-AA-028-SCFI-2001--AGUA POTABLE O RESIDUAL--TAT 10-15,435.79,,10-15 días,México,False
508,DQO (DEMANDA QUIMICA DE OXIGENO),MX-MICRO069,X-AA-03/2-SCFI-2011--AGUA POTABLE O RESIDUAL--TAT 10-15,446.05,,10-15 días,México,False
509,GRASAS Y ACEITES (GRAVIMETRICO),MX-MICRO070,X-AA-005-SCFI-2013--AGUA POTABLE O RESIDUAL--TAT 10-15,403.69,,10-15 días,México,False
510,SOLIDOS SUSPENDIDOS TOTALES,MX-MICRO071,MX-AA-034-SCFI-2015-AGUA POTABLE O RESIDUAL--TAT 10-15,226,,10-15 días,México,False
511,TURBIEDAD,MX-MICRO072,MX-AA-038-SCFI-2001.AGUA POTABLE O RESIDUAL--TAT 10-15,136,,10-15 días,México,False
512,"ANçLISIS COMPLETO DE AGUA, SEGòN NOM",MX-MICRO073,7-SSA1-1994 MODIFICADA-- TAT 10-15,16000,,10-15 días,México,False
513,REFACTURACIO,OTROS001,FACTURACION,250,,0-60 días,IFC,False
516,ENVIO NACIONAL,OTROS004,VIO NACIONAL,600,,0-60 días,IFC,False
517,MUESTREO CON MATERIAL (dentro de 20 km a la redonda,OTROS005,ESTREO CON MATERIAL (dentro de 20 km a la redonda),550,1450,0-60 días,IFC,False
518,MUESTREO CON MATERIAL (m‡s de 20 km a la redonda,OTROS006,ESTREO CON MATERIAL (m‡s de 20 km a la redonda),1500,,0-60 días,IFC,False
519,200 Tiras para deteccion de Iodo 20,OTROS007,ppm en Agua,2950,,0-60 días,IFC,False
520,TABLA NUTRICIONAL,OTROS008,"humedad, cenizas, grasas, ‡cidos grasos, azœcares, prote’nas, sodio, fibra, valor energŽtico) + DISE„O DE ETIQUETA (con base a COFEPRIS, NOM-051-SCFI/SSA1-2010, NOM-086-SSA1-1994)",13200,,0-60 días,IFC,False
521,"DISE„O DE ETIQUETA (con base a COFEPRIS, NOM",OTROS009,"1-SCFI/SSA1-2010, NOM-086-SSA1-1994)",2000,,0-60 días,IFC,False
522,ANALYSIS CERTIFICATE FOR PLASTIC BAG,OTROS010,"UROPEAN REGULATION--COLOUR RELEASE FROM CONSUMER PRODUCTS (0001-NF), LEAD AND CADMLIUM CONTENT OF PLASTIC MATERIAL IN CONTACT WITH FOOD (0024-EM), OVERALL MIGRATION FROM PLASTIC (0004-S), SPECIFIC MIGRATION OF METALS FROM PLASTIC (0004-S), SPECIFIC MIGRATION OF PRIMARY AROMATIC AMINES FROM PLASTIC (0035-LC;0004-S)",58850,,0-60 días,IFC,False
523,ANALYSIS CERTIFICATE FOR PLASTIC BAG,OTROS011,"S FDA 21 CFR 177.1520 (OLEOFIN POLYMERS); POLYETHYLENE A) DENSITY, B) EXTRACTABLE FRACTION, C) SOLUBLE FRACTION",9592,,0-60 días,IFC,False
524,AGDIA IMMUNOSTRIP FOR PepMV (VIRUS DEL MOSAICO DEL PEPINO DULCE)/ 25 LçMINAS,OTROS012,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,-1,,0-60 días,IFC,False
525,AGDIA IMMUNOSTRIP FOR CymMV and ORSV,OTROS013,VIRUS MANCHA ANULAR DEL ODONTOGLOSUM/ VIRUS MOSAICO DEL CYMBIDIUM)/ 25 LçMINAS-TECNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,-1,,0-60 días,IFC,False
526,AGDIA IMMUNOSTRIP FOR  TMV  (VIRUS DEL MOSAICO DEL TABACO) / 25 LçMINAS,OTROS014,CNICA ELISA EN FLUJO LATERAL +  BOLSAS TIPO POUCH CON SOLUCION BUFFER,4907.5,,0-60 días,IFC,False
527,AGDIA IMMUNOSTRIP FOR  PMMoV (VIRUS DEL MOSAICO MOTEADO VERDE DEL PEPINO)/ 25 LçMINAS,OTROS015,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,-1,,0-60 días,IFC,False
528,AGDIA IMMUNOSTRIP FOR  PMMoV (VIRUS DEL MOSAICO MOTEADO VERDE DEL PIMIENTO)/ 25 LçMINAS,OTROS016,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,-1,,0-60 días,IFC,False
529,AGDIA IMMUNOSTRIP FOR CGMMV (VIRUS DEL MOSAICO MOTEADO VERDE DEL PEPINO)/ 25 LçMINAS,OTROS017,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,-1,,0-60 días,IFC,False
530,AGDIA IMMUNOSTRIP FOR Cmm(Clavibacter michiganensis subsp. michiganensis)/ 25 LçMINAS,OTROS018,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,5995,,0-60 días,IFC,False
531,AGDIA IMMUNOSTRIP FOR Rs (Ralstonia solanacearum)/ 25 LçMINAS,OTROS019,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,5995,,0-60 días,IFC,False
532,AGDIA IMMUNOSTRIP FOR Phyt (Phytophthora)/ 25 LçMINAS,OTROS020,CNICA ELISA EN FLUJO LATERAL + 25 BOLSAS TIPO POUCH CON SOLUCION BUFFER,6299.25,,0-60 días,IFC,False
533,AGDIA IMMUNOSTRIP  FOR INSV/  25 LçMINAS,OTROS021,CNICA ELISA EN FLUJO LATERAL +  BOLSAS TIPO POUCH CON SOLUCION BUFFER,4907.5,,0-60 días,IFC,False
534,Guante de neoprenoÊ resistente a productos qu’micosÊ ÊDK,OTROS022,1 No.ÊDikenÊ20 05 11 talla grande color negro,162,,0-60 días,IFC,False
535,ImpermeableÊ de 2 piezasÊ Êchaqueta talla grandeÊ No.ÊDikenÊ 201098. talla grand,OTROS023,permeableÊ de 2 piezasÊ Êchaqueta talla grandeÊ No.ÊDikenÊ 201098. talla grande,453.6,,0-60 días,IFC,False
536,OverolÊ No.ÊDikenÊ201099  talla grande color amarill,OTROS024,erolÊ No.ÊDikenÊ201099  talla grande color amarillo,453,,0-60 días,IFC,False
541,COLIFORMS: < 1 CFU/ML,A-OTROS102,LIFORMS: < 1 CFU/ML.,1200,,0-60 días,IFC,False
542,HEAT RESISTANT MOLD: ABSENT IN 20 ML,A-OTROS103,AT RESISTANT MOLD: ABSENT IN 20 ML.,1350,,0-60 días,IFC,False
543,THERMOPHILIC ACIDOPHILIC BACTERIA: < 1000 CFU/ML,A-OTROS104,ERMOPHILIC ACIDOPHILIC BACTERIA: < 1000 CFU/ML.,1300,,0-60 días,IFC,False
544,GUAICOL PRODUCING BACTERIA: ABSEN,A-OTROS105,AICOL PRODUCING BACTERIA: ABSENT,1550,,0-60 días,IFC,False
545,MUESTREO SIN VIçTICO,A-OTROS106,ESTREO SIN VIçTICOS,600,,0-60 días,IFC,False
554,Analisis 1,Mex-001,Descripci—n de un an‡lisis,0,100 UMA,2-3 días,México,True
540,TOTAL ACIDOPHILIC COUNT: MAX. 100 CFU/M,A-OTROS101,TAL ACIDOPHILIC COUNT: MAX. 100 CFU/ML,1350,,22 - 26 días,IFC,False

